Code Year,Province/Territory,Code Book,National Division,National Sentence Number,National Article Title,National Sentence Text,P/T Document,P/T Division,P/T Sentence Number,P/T Article Title,P/T Sentence Text,Text Difference Tracked,Difference Type,Variation,Variation Label,Exception,Comments,Difference Type Updated,Exception Updated,Variation Updated
2015,ON,NBC,Div B,,,,obc2019_divb,Div B,3.1.4.3.(2),3.1.4.3. Wires and Cables (See Appendix A.) ,"The requirement in Clause (1)(a) is considered to be met where the wires and cables, (a) exhibit a vertical char of not more than 1.5 m when tested in conformance with the Vertical Flame Test ‚¬ Cables in Cabletrough in Clause 4.11.4. of CSA C22.2 No. 0.3, ""Test Methods for Electrical Wires and Cables"" (FT4 Rating), or (b) exhibit a flame-spread of not more than 1.5 m, a smoke density of not more than 0.5 at peak optical density and a smoke density not more than 0.15 at average optical density when tested in conformance with the Flame and Smoke Test in the Appendix to CSA C22.2 No. 0.3, ""Test Methods for Electrical Wires and Cables"" (FT6 Rating).",,P/T Only,Yes,Construction Materials,,,,,
2015,ON,NBC,Div B,,,,obc2019_divb,Div B,3.1.4.9.(1),3.1.4.9. Combustible Piping ,"Except as provided by Sentence (2), combustible piping and tubing and associated adhesives used in a building within the scope of Article 3.2.2.43A. or 3.2.2.50A. shall have a flame-spread rating not more than 25.",,P/T Only,Yes,Mid-rise Wood,,,,,
2015,ON,NBC,Div B,,,,obc2019_divb,Div B,3.1.4.9.(2),3.1.4.9. Combustible Piping ,"Sentence (1) does not apply to, (a) combustible sprinkler piping and associated adhesives, (b) combustible tubing for pneumatic controls and associated adhesives, provided the tubing has an outside diameter not more than 10 mm, (c) combustible piping and tubing and associated adhesives used in public pools and public spas, and (d) combustible piping and tubing and associated adhesives concealed in a concrete floor slab.",,P/T Only,Yes,Mid-rise Wood,,,,,
2015,ON,NBC,Div B,,,,obc2019_divb,Div B,3.1.5.18.(2),3.1.5.18. Wires and Cables ,"The requirement in Clause (1)(a) is considered to be met where the wires and cables exhibit a flame-spread of not more than 1.5 m, a smoke density of not more than 0.5 at peak optical density and a smoke density not more than 0.15 at average optical density when tested in conformance with the Flame and Smoke Test in the Appendix to CSA C22.2 No. 0.3, ""Test Methods for Electrical Wires and Cables"", (FT6 Rating).",,P/T Only,Yes,Construction Materials,,,,,
2015,ON,NBC,Div B,,,,obc2019_divb,Div B,3.1.5.21.(1),3.1.5.21. Wires in Computer Room Floors ,"Optical fibre cables and electrical wires and cables with combustible insulation, jackets or sheathes, located in the space below a raised floor in a computer room, are permitted in a building required to be of noncombustible construction provided they do not convey flame or continue to burn for more than 1 min when tested in conformance with the Vertical Flame Test in Clause 4.11.1. of CSA C22.2 No. 0.3, ""Test Methods for Electrical Wires and Cables"", (FT1 Rating).",,P/T Only,Yes,Construction Materials,,,,,
2015,ON,NBC,Div B,,,,obc2019_divb,Div B,3.1.5.21.(2),3.1.5.21. Wires in Computer Room Floors ,"The requirement in Sentence (1) is considered to be met where the wires and cables, (a) exhibit a vertical char of not more than 1.5 m when tested in conformance with the Vertical Flame Test ‚¬ Cables in Cabletrough in Clause 4.11.4. of CSA C22.2 No. 0.3, ""Test Methods for Electrical Wires and Cables"", (FT4 Rating), or (b) exhibit a flame-spread of not more than 1.5 m, a smoke density of not more than 0.5 at peak optical density and a smoke density not more than 0.15 at average optical density when tested in conformance with the Flame and Smoke Test in the Appendix to CSA C22.2 No. 0.3, ""Test Methods for Electrical Wires and Cables"", (FT6 Rating).",,P/T Only,Yes,Construction Materials,,,,,
2015,ON,NBC,Div B,,,,obc2019_divb,Div B,3.1.5.22.(1),3.1.5.22. Combustible Components in Public Pools and Public ,"Combustible fittings and components in a public pool or public spa, including main drains, piping, skimmers, return inlets, steps, ladder rungs and liners, are permitted in a building required to be of noncombustible construction.",,P/T Only,Yes,Construction Materials,,,,,
2015,ON,NBC,Div B,,,,obc2019_divb,Div B,3.1.5.23.(1),3.1.5.23. Marquees Having Combustible Elements ,"Except as permitted in Sentence (2), exterior marquees, not greater than 7.5 m from ground level to the top of the marquee, having combustible elements, other than fabrics or films conforming to Sentence 3.1.16.1.(1), are permitted on a building required to be of noncombustible construction, provided every opening in the exposed wall of the building above the marquee is protected with wired glass in accordance with MMAH Supplementary Standard SB-2, “Fire Performance Ratings” where these openings are within (a) 4.5 m horizontally of the marquee, and (b) 9 m vertically above the marquee.",,P/T Only,Yes,Construction Materials,,,,,
2015,ON,NBC,Div B,,,,obc2019_divb,Div B,3.1.5.23.(2),3.1.5.23. Marquees Having Combustible Elements ,The protection required by Sentence (1) is permitted to be waived if the building is sprinklered.,,P/T Only,Yes,Construction Materials,,,,,
2015,ON,NBC,Div B,,,,obc2019_divb,Div B,3.1.5.24.(1),3.1.5.24. Combustible Mezzanines ,"In a building required to be of noncombustible construction, a mezzanine located within a live/work unit is permitted to be of combustible construction, provided the area of the mezzanine is not more than 25% of the floor area of the live/work unit or 20 m2, whichever is less, and has no obstructions more than 1 070 mm above the floor. ",,P/T Only,Yes,Live/work Units,,,,,
2015,ON,NBC,Div B,,,,obc2019_divb,Div B,3.1.5.26.(1),3.1.5.26. Combustible Solar Collector Systems ,A combustible solar collector system is permitted to be installed above the roof of a building required to be of noncombustible construction.,,P/T Only,Yes,Construction Materials,,,,,
2015,ON,NBC,Div B,,,,obc2019_divb,Div B,3.1.5.5.(4),3.1.5.5. Combustible Components for Exterior Walls ,The requirements of this Article do not apply where foamed plastic insulation is used in an exterior wall assembly of a building and the insulation is protected in conformance with Sentences 3.2.3.8.(1) and (2).,,P/T Only,Yes,Construction Materials,,,,,
2015,ON,NBC,Div B,,,,obc2019_divb,Div B,3.1.8.10.(4),3.1.8.10. Twenty-Minute Closures ,"In elementary and secondary schools, a door assembly conforming to Articles 9.10.13.2. and 9.10.13.3. is permitted to be used as a closure in a fire separation having a fire-resistance rating of 30 min.",,P/T Only,Yes,Fire Containment,,,,,
2015,ON,NBC,Div B,,,,obc2019_divb,Div B,3.1.8.18.(1),3.1.8.18. Sprinkler Protected Glazed Wall Assembly ,"A sprinkler protected glazed wall assembly shall be constructed in accordance with the requirements of ULC/ORD C263.1, ""Sprinkler-Protected Windows Systems"".",,P/T Only,Yes,Fire Containment,,,,,
2015,ON,NBC,Div B,,,,obc2019_divb,Div B,3.1.8.18.(2),3.1.8.18. Sprinkler Protected Glazed Wall Assembly ,"A sprinkler protected glazed wall assembly shall not be installed in, (a) fire separations requiring a fire-resistance rating of more than two hours, (b) a firewall, (c) a high hazard industrial occupancy, or (d) any part of an exit serving, (i) a floor area subject to the requirements of Subsection 3.2.6., (ii) a care occupancy, (iii) a care and treatment occupancy, (iv)  a detention occupancy, or (v) a residential occupancy.",,P/T Only,Yes,Fire Containment,,,,,
2015,ON,NBC,Div B,,,,obc2019_divb,Div B,3.1.8.18.(3),3.1.8.18. Sprinkler Protected Glazed Wall Assembly ,"Where a sprinkler protected glazed wall assembly is installed in an exit fire separation permitted in Sentence (2), (a) the building shall be sprinklered, and (b) the exits protected with the sprinkler protected glazed wall assemblies shall not comprise more than one-half of the required number of exits from any floor area.",,P/T Only,Yes,Fire Containment,,,,,
2015,ON,NBC,Div B,,,,obc2019_divb,Div B,3.1.8.8.(4),3.1.8.8. Fire Dampers Waived ,"In a Group B, Division 3 occupancy which contains sleeping accommodation for not more than 10 persons, which has not more than six occupants who require assistance in evacuation in case of an emergency and which is equipped with a fire alarm system, a duct need not be equipped with a fire damper at a fire separation, provided duct-type smoke detectors have been installed to control smoke circulation as described in Article 3.2.4.13.",,P/T Only,Yes,Fire Containment,,,,,
2015,ON,NBC,Div B,,,,obc2019_divb,Div B,3.1.8.8.(3),3.1.8.8. Fire Dampers Waived ,"In elementary and secondary schools, a continuous noncombustible duct having a melting point above 760°C that pierces a fire separation having a fire-resistance rating of 30 min need not be equipped with a fire damper at the fire separation.",,P/T Only,Yes,Fire Containment,,,,,
2015,ON,NBC,Div B,,,,obc2019_divb,Div B,3.1.9.4.(4),3.1.9.4. Combustible Piping Penetrations ,"Except as required by Sentence (7), combustible drain piping is permitted to penetrate a horizontal fire separation, provided it leads directly from a noncombustible water closet through a concrete floor slab and the piping is sealed at the penetration by a fire stop in conformance with Clause 3.1.9.1.(1)(a).",,P/T Only,Yes,Construction Materials,,,,,
2015,ON,NBC,Div B,,,,obc2019_divb,Div B,3.1.9.4.(5),3.1.9.4. Combustible Piping Penetrations ,"Except as required by Sentence (7), combustible piping is permitted to penetrate a vertical or horizontal fire separation, provided the fire compartments on each side of the fire separation are sprinklered and the piping is sealed at the penetration by a fire stop in conformance with Clause 3.1.9.1.(1)(a).",,P/T Only,Yes,Construction Materials,,,,,
2015,ON,NBC,Div B,,,,obc2019_divb,Div B,3.1.9.4.(6),3.1.9.4. Combustible Piping Penetrations ,"Except as required by Sentence (7), combustible piping not more than 25 mm in diameter containing chlorine gas is permitted to penetrate a fire separation between a chlorine gas service room built in conjunction with a public pool or public spa and the remainder of the building, provided the piping is sealed at the penetration by a fire stop in conformance with Clause 3.1.9.1.(1)(a).",,P/T Only,Yes,Construction Materials,,,,,
2015,ON,NBC,Div B,,,,obc2019_divb,Div B,3.1.9.4.(7),3.1.9.4. Combustible Piping Penetrations ,"Where combustible piping penetrates a firewall or a horizontal fire separation described in Sentence 3.2.1.2.(1), the piping shall be sealed at the penetration by a fire stop that has an FT rating not less than the fire-resistance rating required for the firewall or horizontal fire separation when subjected to the fire test method in CAN/ULC-S115, ""Fire Tests of Firestop Systems"", and, (a) the fire stop shall have been tested with a pressure differential of 50 Pa between the exposed and unexposed sides, with the higher pressure on the exposed side, or the (b) fire compartments on each side of the firewall or horizontal fire separation shall be sprinklered.",,P/T Only,Yes,Construction Materials,,,,,
2015,ON,NBC,Div B,,,,obc2019_divb,Div B,3.10.2.3.(1),3.10.2.3. Structural Fire Protection ,"Except as provided in Sentence (2) and Sentence 3.10.4.2.(1), the requirements in Subsections 3.2.1. and 3.2.2. shall apply. ",,P/T Only,Yes,Self-service Storage Buildings,,,,,
2015,ON,NBC,Div B,,,,obc2019_divb,Div B,3.10.2.4.(2),3.10.2.4. Safety Requirements Within Floor Areas ,"A corridor need not be constructed as a public corridor where the travel distance, measured from inside the rental space to the nearest exit, is not more than 15 m provided that the corridor walls, (a) are of noncombustible construction, (b) have no openings other than doors and the doors are of solid construction, and (c) are continuous from the floor to the underside of the floor above, the ceiling or the roof.",,P/T Only,Yes,Self-service Storage Buildings,,,,,
2015,ON,NBC,Div B,,,,obc2019_divb,Div B,3.10.2.4.(8),3.10.2.4. Safety Requirements Within Floor Areas ,"Corridors shall be provided with, (a) natural lighting that shall be uniformly distributed and be at least 4% of the corridor area, or (b) emergency lighting, conforming to Sentences 3.2.7.4.(1) and (2), that shall provide average levels of illumination not less than 10 lx at floor level.",,P/T Only,Yes,Self-service Storage Buildings,,,,,
2015,ON,NBC,Div B,,,,obc2019_divb,Div B,3.10.2.4.(7),3.10.2.4. Safety Requirements Within Floor Areas ,Dead end corridors are not permitted.,,P/T Only,Yes,Self-service Storage Buildings,,,,,
2015,ON,NBC,Div B,,,,obc2019_divb,Div B,3.10.2.4.(4),3.10.2.4. Safety Requirements Within Floor Areas ,"Egress doors from a rental space are not required to swing in the direction of exit travel or swing on a vertical axis provided, (a) the area of the rental space is not more than 50 m2, and (b) the distance of travel within the rental space is not more than 10 m.",,P/T Only,Yes,Self-service Storage Buildings,,,,,
2015,ON,NBC,Div B,,,,obc2019_divb,Div B,3.10.2.4.(6),3.10.2.4. Safety Requirements Within Floor Areas ,"Where egress doors from a rental space open onto a corridor and do not swing in the direction of exit travel, the corridor shall be not less than 1 100 mm in width.",,P/T Only,Yes,Self-service Storage Buildings,,,,,
2015,ON,NBC,Div B,,,,obc2019_divb,Div B,3.10.2.4.(5),3.10.2.4. Safety Requirements Within Floor Areas ,"Where egress doors from a rental space open onto a corridor and swing in the direction of exit travel, the corridor shall be not less than 1 500 mm wide, and the doors shall be not more than 914 mm wide.",,P/T Only,Yes,Self-service Storage Buildings,,,,,
2015,ON,NBC,Div B,,,,obc2019_divb,Div B,3.10.2.4.(3),3.10.2.4. Safety Requirements Within Floor Areas ,"Where the building is sprinklered, doors in a public corridor do not require to be equipped with self-closing devices and latches provided that the travel distance is measured from inside the rental space to the nearest exit.",,P/T Only,Yes,Self-service Storage Buildings,,,,,
2015,ON,NBC,Div B,,,,obc2019_divb,Div B,3.10.2.5.(1),3.10.2.5. Exit Requirements ,"Except as provided in Sentences (2) and (3), the requirements in Section 3.4. shall apply.",,P/T Only,Yes,Self-service Storage Buildings,,,,,
