Code Year,Province/Territory,Code Book,National Division,National Sentence Number,National Article Title,National Sentence Text,P/T Document,P/T Division,P/T Sentence Number,P/T Article Title,P/T Sentence Text,Difference Type,Variation,Variation Label,Text Difference Tracked,Exception,Comments,Difference Type Updated,Exception Updated,Variation Updated
2015,QC,NFC,Div B,4.5.5.5.(1),Gaskets ,Gaskets in flanged connections shall be of a material resistant to the liquid being carried and capable of withstanding temperatures of at least 650°C without damage that would impair their function. (See Note A-4.5.5.6.),CSQ2013,Div B,,Gaskets,Gaskets in flanged connections shall be of a material resistant to the liquid being carried and capable of withstanding temperatures of at least 650°C without damage that would impair their function. (See Note A-4.5.5.6..),Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.5.6.10.(2),Piping in Trenches ,"When piping referred to in Sentence 4.5.6.10.(1) contains Class I liquids, the trench shall be provided with ventilation designed to prevent the accumulation of flammable vapours in accordance with Sentence 6.9.1.2.(2) of Division B of the NBC.",CSQ2013,Div B,4.5.6.10.(2),Piping in Trenches,"When piping referred to in Sentence 4.5.6.10.(1) contains Class I liquids, the trench shall be equipped with positive ventilation vented directly to the outside air, or be designed to prevent the accumulation of flammable vapours.",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.5.6.14.(2),Provision for Expansion and Contraction ,"To prevent excessive stresses resulting from vibration, settling or temperature changes flexible non-metallic hose connectors conforming to ULC CAN/ULC-S633-99 Flexible Underground Hose Connectors for Flammable and Combustible Liquids are permitted to be used where necessary in underground piping systems carrying flammable liquids or combustible liquids, flexible non-metallic pipe and fittings conforming to ULC CAN/ULC-S660-08 Nonmetallic Underground Piping for Flammable and Combustible Liquids are permitted to be used where necessary in underground piping systems carrying flammable liquids or combustible liquids, flexible metallic pipe and fittings conforming to ULC CAN/ULC-S667-11 Metallic Underground Piping for Flammable and Combustible Liquids are permitted to be used where necessary in underground piping systems carrying flammable liquids or combustible liquids, or flexible metallic hose connectors conforming to ULC ULC/ORD-C536-1998 Flexible Metallic Hose are permitted to be used where necessary in aboveground and underground piping systems carrying flammable liquids or combustible liquids.",CSQ2013,Div B,,Provision for Expansion and Contraction,"To prevent excessive stresses resulting from vibration, settling or temperature changes flexible non-metallic hose connectors conforming to ULC CAN/ULC-S633-99 Flexible Underground Hose Connectors for Flammable and Combustible Liquids are permitted to be used where necessary in underground piping systems carrying flammable liquids or combustible liquids, flexible non-metallic pipe and fittings conforming to ULC CAN/ULC-S660-08 Nonmetallic Underground Piping for Flammable and Combustible Liquids are permitted to be used where necessary in underground piping systems carrying flammable liquids or combustible liquids, or flexible metallic hose connectors conforming to ULC ULC/ORD-C536-1998 Flexible Metallic Hose are permitted to be used where necessary in aboveground and underground piping systems carrying flammable liquids or combustible liquids.",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.5.7.1.(2),Design ,Every hose nozzle valve shall conform to ULC CAN/ULC-S620-16 Hose Nozzle Valves for Flammable and Combustible Liquids,CSQ2013,Div B,,Design,Every hose nozzle valve shall conform to ULC CAN/ULC-S620-07 Hose Nozzle Valves for Flammable and Combustible Liquids,Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.5.7.1.(3),Design ,Every emergency valve shall conform to ULC CAN/ULC-S651-16 Emergency Valves for Flammable and Combustible Liquids,CSQ2013,Div B,,Design,Every emergency valve shall conform to ULC ULC-S651-07 Emergency Valves for Flammable and Combustible Liquids,Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.5.7.6.(1),Identification ,All valves shall be identified in conformance with CFA 1990 Using the Canadian Fuels Colour-Symbol System to Mark Equipment and Vehicles for Product Identification,CSQ2013,Div B,,Identification,All valves shall be identified in conformance with CPPI 1990 Using the CPPI Colour-Symbol System to Mark Equipment and Vehicles for Product Identification,Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.5.8.2.(3),Steam Heating ,Piping and steam lines shall be enclosed in insulation conforming to the NBC.,CSQ2013,Div B,4.5.8.2.(3),Steam Heating,Piping and steam lines shall be enclosed in insulation conforming to the requirements in force at the time of construction or alteration.,Common Sentence,Yes,,,,,,,
2015,QC,NFC,Div B,4.5.9.5.(2),Hydraulic Transfer Systems ,"All pressure vessels for hydraulic transfer systems referred to in Sentence 4.5.9.5.(1) shall be constructed, installed and tested in conformance with ASME BPVC-2017 Boiler and Pressure Vessel Code",CSQ2013,Div B,,Hydraulic Transfer Systems,"All pressure vessels for hydraulic transfer systems referred to in Sentence 4.5.9.5.(1) shall be constructed, installed and tested in conformance with ASME BPVC-2010 Boiler and Pressure Vessel Code",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.5.9.6.(1),Inert Gas Transfer Systems ,"Where flammable liquids or combustible liquids are transferred as a result of displacement by the expansion of nitrogen, carbon dioxide or other inert gases, all pressure vessels involved shall be constructed, installed and tested in conformance with ASME BPVC-2017 Boiler and Pressure Vessel Code",CSQ2013,Div B,,Inert Gas Transfer Systems,"Where flammable liquids or combustible liquids are transferred as a result of displacement by the expansion of nitrogen, carbon dioxide or other inert gases, all pressure vessels involved shall be constructed, installed and tested in conformance with ASME BPVC-2010 Boiler and Pressure Vessel Code",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.6.1.1.(1),Application ,"This Section applies to the storage, handling and use of flammable liquids, combustible liquids and dangerous goods classified as flammable gases at fuel-dispensing stations.",CSQ2013,Div B,,Application,"This Section applies to the storage, handling and use of flammable liquids, combustible liquids and Class 2.1 gases at fuel-dispensing stations.",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.6.1.1.(2),Application ,"Except as provided in this Section, the storage and dispensing ofdangerous goods classified as flammable gases at fuel-dispensing stations shall conform to CSA B108-14 Compressed Natural Gas Fuelling Stations Installation Code CSA B149.1-10 Natural Gas and Propane Installation Code and CSA B149.2-10 Propane Storage and Handling Code",CSQ2013,Div B,,Application,"Except as provided in this Section, the storage and dispensing of Class 2.1 flammable gases at fuel-dispensing stations shall conform to CSA CAN/CSA-B108-99 Natural Gas Fuelling Stations Installation Code CSA CAN/CSA-B149.1-10 Natural Gas and Propane Installation Code and CSA CAN/CSA-B149.2-10 Propane Storage and Handling Code",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.6.2.1.(4),Outside Aboveground Storage Tanks ,"Outside aboveground storage tanks at fuel-dispensing stations shall be provided with physical protection against collision damage, measures to prevent unauthorized access to the storage tank and its ancillary equipment, measures to contain accidental spillage in conformance with Subsection 4.3.7., an overfill protection device in conformance with Sentence 4.3.1.8.(2), where a tight-filled connection is provided, and where the piping is connected to the storage tank at a point that is lower than the maximum fill level, an external valve to prevent gravity discharge in the event the piping is severed.",CSQ2013,Div B,,Outside Aboveground Storage Tanks,"Outside aboveground storage tanks at fuel-dispensing stations shall be provided with physical protection against collision damage, measures to prevent unauthorized access to the storage tank and its ancillary equipment, measures to contain accidental spillage in conformance with Subsection 4.3.7., and an overfill protection device in conformance with Sentence 4.3.1.8.(2), where a tight-filled connection is provided.",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.6.3.3.(2),Location ,"Fixed dispensers for Class II or IIIA liquids are permitted to be installed inside a building when the building is not open to the public, the dispensers are located on the first storey, drainage is provided, and ventilation is provided in conformance with Subsection 4.1.7. and with the requirements for storage garages in Subsection 6.3.1. of Division B of the NBC.",CSQ2013,Div B,,Location,"Fixed dispensers for Class II or IIIA liquids are permitted to be installed inside a building when the building is not open to the public, the dispensers are located on the first storey, drainage is provided, and ventilation is provided in conformance with Subsection 4.1.7. and with the requirements for storage garages in Subsection 6.2.2. of Division B of the NBC.",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.6.4.2.(1),Self-service Outlets ,"Except as provided in Sentence 4.6.4.2.(2) and in addition to the device required by Sentence 4.6.4.1.(1), an emergency shut-off switch to simultaneously stop the flow of fuel at all dispensers at self-service outlets shall be located at the central control console described in Sentence 4.6.8.2.(2) so that it is readily accessible to the attendant.",CSQ2013,Div B,,Self-service Outlets,"Except as provided in Sentence 4.6.4.2.(2) and in addition to the device required by Sentence 4.6.4.1.(1), an emergency shut-off switch to simultaneously stop the flow of liquid at all dispensers at self-service outlets shall be located at the central control console described in Sentence 4.6.8.2.(2) so that it is readily accessible to the attendant.",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.6.5.1.(1),Delivery Hose ,Delivery hose shall conform to ULC CAN/ULC-S612-16 Hose and Hose Assemblies for Flammable and Combustible Liquids,CSQ2013,Div B,,Delivery Hose,Delivery hose shall conform to ULC CAN/ULC-S612-07 Hose and Hose Assemblies for Flammable and Combustible Liquids,Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.6.5.2.(1),Hose Nozzle Valves ,"Every hose nozzle valve through which a Class I or II liquid is dispensed by a motorized dispenser into a vehicle tank shall be automatic closing as required in Sentence 4.6.5.2.(2), and conform to ULC CAN/ULC-S620-16 Hose Nozzle Valves for Flammable and Combustible Liquids",CSQ2013,Div B,,Hose Nozzle Valves,"Every hose nozzle valve through which a Class I or II liquid is dispensed by a motorized dispenser into a vehicle tank shall be automatic closing as required in Sentence 4.6.5.2.(2), and conform to ULC CAN/ULC-S620-07 Hose Nozzle Valves for Flammable and Combustible Liquids",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.6.5.2.(4),Hose Nozzle Valves ,"When a hose nozzle valve with a hold-open device is used at an attended self-service outlet, a break-away coupling conforming to ULC CAN/ULC-S644-16 Emergency Breakaway Fittings for Flammable and Combustible Liquids shall be provided.",CSQ2013,Div B,,Hose Nozzle Valves,"When a hose nozzle valve with a hold-open device is used at an attended self-service outlet, a break-away coupling conforming to ULC ULC-S644-00 Emergency Breakaway Fittings for Flammable and Combustible Liquids shall be provided.",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.6.6.3.(1),Emergency Valves ,An emergency valve conforming to ULC CAN/ULC-S651-16 Emergency Valves for Flammable and Combustible Liquids shall be installed in the supply line so that the shear point of the valve is at a level not higher than the base of the dispenser nor more than 25 mm below it.,CSQ2013,Div B,,Emergency Valves,An emergency valve conforming to ULC ULC-S651-07 Emergency Valves for Flammable and Combustible Liquids shall be installed in the supply line so that the shear point of the valve is at a level not higher than the base of the dispenser nor more than 25 mm below it.,Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.6.6.5.(6),Marine Fuel-Dispensing Stations ,"Piping between storage tanks located on shore and dispensers at a marine fuel-dispensing station shall conform to Section 4.5., except that where dispensing is from a floating structure, it is permitted to use suitable lengths of flexible hose designed in conformance with good engineering practice between the piping on shore and the piping on the floating structure. (See Note A-4.8.8.1.(1)(a).)",CSQ2013,Div B,,Marine Fuel-Dispensing Stations,"Piping between storage tanks located on shore and dispensers at a marine fuel-dispensing station shall conform to Section 4.5., except that where dispensing is from a floating structure, it is permitted to use suitable lengths of flexible hose designed in conformance with good engineering practice between the piping on shore and the piping on the floating structure. (See Note A-4.8.8.1.(1)(a) in Appendix A.)",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.6.8.5.(1),Duties of Attendants ,"Attendants on duty at fuel-dispensing stations shall supervise the dispensing of flammable liquids and combustible liquids, activate the controls to permit the dispensing of fuel at an individual dispenser only after the customer at the unit is ready to activate the nozzle, prevent the dispensing of flammable liquids and combustible liquids into containers that do not conform to Article 4.2.3.1., or are in a vehicle, take appropriate measures to prevent sources of ignition from creating a hazard at the dispensers, take appropriate action in the event of a spill to reduce the risk of fire, shut off the power to all dispensers in the event of a spill or fire, and perform routine visual inspections in accordance with Article 4.5.10.5.",CSQ2013,Div B,,Duties of Attendants,"Attendants on duty at fuel-dispensing stations shall supervise the dispensing of flammable liquids and combustible liquids, activate the controls to permit the dispensing of fuel at an individual dispenser only after the customer at the unit is ready to activate the nozzle, prevent the dispensing of flammable liquids and combustible liquids into containers that do not conform to Article 4.2.3.1., or are in a vehicle, take appropriate measures to prevent sources of ignition from creating a hazard at the dispensers, take appropriate action in the event of a spill to reduce the risk of fire, and shut off the power to all dispensers in the event of a spill or fire.",Common Sentence,Yes,,,,,,,
