Code Year,Province/Territory,Code Book,National Division,National Sentence Number,National Article Title,National Sentence Text,P/T Document,P/T Division,P/T Sentence Number,P/T Article Title,P/T Sentence Text,Difference Type,Variation,Variation Label,Text Difference Tracked,Exception,Comments,Difference Type Updated,Exception Updated,Variation Updated
2015,QC,NECB,Div B,8.4.3.2.(2),"Operating Schedules, Internal Loads, Service Water Heating Loads and Set-point Temperature","Internal loads, service water heating loads, and illuminance levels used in the energy compliance calculations shall be representative of the proposed building's type or space functions. (See Note A-8.4.3.2.(2).)",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,8.4.3.2.(3),"Operating Schedules, Internal Loads, Service Water Heating Loads and Set-point Temperature","For semi-heated buildings, as defined in Sentence 1.2.1.2.(2), the set-point temperature of the proposed building shall be that shown in the specifications.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.3.3.(1),8.4.3.3. Building Envelope Components,"Where the solar absorptance of a building envelope component is not known, the energy model shall use a constant value of 0.7.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.3.3.(2),8.4.3.3. Building Envelope Components,"Where the energy model does not include a detailed calculation of fenestration shading, the actual solar heat gain coefficient of the fenestration shall be multiplied by an adjustment factor of 0.8. (See Note A-8.4.3.3.(2).)",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.3.3.(3),8.4.3.3. Building Envelope Components,Air leakage shall be set to a constant value of 0.25 L/(s·m2) of total gross above-ground wall and roof areas. (See Note A-8.4.3.3.(3).),obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.3.4.(1),8.4.3.4. Interior Lighting,Dwelling units shall be modeled with an installed lighting power density of 5 W/m2.,obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.3.4.(2),8.4.3.4. Interior Lighting,"Where controls based on space occupancy are provided, the installed interior lighting power shall be multiplied by the factor for occupancy control, Focc,i, and the factor for personal control, Fpers,i, as determined in accordance with Article 4.3.2.10. for the appropriate occupancy-sensing mechanism.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.3.4.(3),8.4.3.4. Interior Lighting,"Where daylight-dependent controls are provided, daylighting calculations shall be performed a) for the lighting fixtures controlled by the daylight-dependent controls, and b) where the energy model is unable to perform detailed daylighting calculations, by multiplying the installed interior lighting power in the daylighted area by the factor for daylight harvesting, FDL,i, as calculated in accordance with Article 4.3.2.7.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.3.4.(4),8.4.3.4. Interior Lighting,The illumination set-point of the photocontrols referred to in Sentence (3) shall be representative of the space use without task lighting. (See Note A-8.4.3.4.(4).),obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.3.5.(1),8.4.3.5. Purchased Energy,"The operating schedule, priority of use and other operational characteristics of the purchased energy shall be included in the energy model.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.3.5.(1),8.4.3.5. Purchased Energy,"Where purchased energy is used for cooling, the equipment used to provide this energy shall be modeled as an electric air-cooled chiller that a) is sized for the peak cooling load provided by the purchased energy system, and b) complies with Table 8.4.3.5.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.3.5.(1),8.4.3.5. Purchased Energy,"Where purchased energy is used for heating, the equipment used to provide this energy shall be modeled as a gas-fired modulating boiler that a) is sized for the peak heating load provided by the purchased energy system, and b) complies with Section 5.2",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.3.5.(1),8.4.3.5. Purchased Energy,"Where purchased energy is used for service water heating, the equipment used to provide this energy shall be modeled as a gas-fired service water heater that a) is sized for the peak heating capacity provided by the purchased energy system, b) complies with Section 6.2., and c) where the purchased energy is used to heat service water in a heater with a storage tank, has the same storage capacity.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.3.5.(1),8.4.3.5. Purchased Energy,"Where the proposed building uses purchased energy for space heating or cooling or service water heating, Sentences (2) to (5) shall apply.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.3.6.(1),8.4.3.6. Outdoor Air,"For the purpose of compliance calculations, the peak outdoor air ventilation rates shall be set to the minimum rates required by the applicable ventilation standard, based on the proposed building's specifications. (See Note A-8.4.3.6.(1).) (See also Note A-5.2.3.4.(1).)",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,8.4.3.6.(1),Outdoor Air,"For the purpose of compliance calculations, the peak outdoor air ventilation rates shall be set to the minimum rates required by the applicable ventilation standard, based on the proposed building's specifications. (See Note A-8.4.3.6.(1).) (See also Note A-5.2.3.4.(1).)",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.3.7.(1),8.4.3.7. Space Temperature Control,"Where the proposed building’s specifications do not specify the throttling ranges of the heating and cooling equipment, the energy model shall use a range of ±1°C.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,8.4.3.7.(1),Space Temperature Control,"Where the proposed building's specifications do not specify the throttling ranges of the heating and cooling equipment, the energy model shall use a range of ±1°C.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.3.8.(1),8.4.3.8. Part-Load Performance Curves,Part-load performance curves for the proposed building’s systems shall be consistent with the equipment detailed in the building specifications.,obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,8.4.3.8.(1),Part-Load Performance Curves,Part-load performance curves for the proposed building's systems shall be consistent with the equipment detailed in the building specifications.,QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.3.8.(2),8.4.3.8. Part-Load Performance Curves,"Where part-load performance curves referred to in Sentence (1) are not available, the performance curves provided in Article 8.4.4.21. shall be used.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,8.4.3.8.(2),Part-Load Performance Curves,"Where part-load performance curves referred to in Sentence 8.4.3.8.(1) are not available, the performance curves provided in Article 8.4.4.21. shall be used.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.3.9.(1),8.4.3.9. Ice Plants,"Where the proposed building contains an ice plant that recovers heat but the energy modeling software does not allow for modeling of the ice plant and/or of heat recovery from this ice plant, the plant shall be modeled as a water-cooled, double-bundle water chiller.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,8.4.3.9.(1),Ice Plants,"Where the proposed building contains an ice plant that recovers heat but the energy modeling software does not allow for modeling of the ice plant and/or of heat recovery from this ice plant, the plant shall be modeled as a water-cooled, double-bundle water chiller.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.4.1.(1),8.4.4.1. General,The building energy target of the reference building shall be calculated based on the parameters described in this Subsection.,obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.4.1.(2),8.4.4.1. General,"The components and systems of the reference building shall meet the prescriptive requirements of Sections 3.2., 4.2., 5.2., 6.2. and 7.2.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.4.1.(3),8.4.4.1. General,"The energy model calculations shall include all the energy uses addressed in Sections 3.2., 4.2., 5.2., 6.2. and 7.2.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.4.1.(4),8.4.4.1. General,"Except as noted otherwise in this Subsection, the following characteristics of the reference building shall be modeled as being identical to those of the proposed building: a) total floor area of conditioned and unconditioned spaces, b) use of building spaces, c) number, type and conditioning of thermal blocks, d) shape and exterior dimensions, and e) orientation.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.4.1.(5),8.4.4.1. General,The presence or absence of heating and/or cooling systems in each conditioned thermal block of the reference building shall be modeled as being identical to those in the proposed building.,obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,8.4.4.1.(5),General,The presence or absence of heating and/or cooling systems in each conditioned thermal block of the reference building shall be modeled as being identical to those in the proposed building.,QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.4.1.(6),8.4.4.1. General,Climatic data used in the compliance calculations for the proposed building shall be applied.,obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.4.1.(7),8.4.4.1. General,The simulation shall account for the effect of part-load operation on equipment performance.,obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.4.10.(1),8.4.4.10. Cooling Systems,"Except as provided in Sentence (2), the cooling system serving each thermal block of the reference building shall be determined in accordance with Table 8.4.4.7.-A and this Article.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.4.10.(2),8.4.4.10. Cooling Systems,"Where the proposed building uses purchased energy, Article 8.4.4.6. shall apply to the reference building.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,8.4.4.10.(2),Cooling Systems,"Where the proposed building uses purchased energy, Article 8.4.4.6. shall apply to the reference building.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.4.10.(3),8.4.4.10. Cooling Systems,"Except as provided in Sentence (4), the energy type of the reference building’s cooling system shall be modeled as being identical to that of the proposed building’s cooling system.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.4.10.(4),8.4.4.10. Cooling Systems,"Where more than one energy type is used by the proposed building’s cooling system, a) the cooling capacities of the reference building’s cooling equipment shall match the ratio of the proposed building’s cooling equipment capacity allocation, and b) the operating schedule, priority of use and other operational characteristics of the proposed building’s use of energy types shall apply.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,8.4.4.10.(4),Cooling Systems,"Where more than one energy type is used by the proposed building's cooling system, the cooling capacities of the reference building's cooling equipment shall match the ratio of the proposed building's cooling equipment capacity allocation, and the operating schedule, priority of use and other operational characteristics of the proposed building's use of energy types shall apply.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,8.4.4.10.(5),Cooling Systems,Cooling equipment performance characteristics as a function of part-load shall be modeled in accordance with the part-load performance curves found in Tables 8.4.4.21.C to 8.4.4.21.F.,QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.4.10.(5),8.4.4.10. Cooling Systems,Cooling equipment performance characteristics as a function of part-load shall be modeled in accordance with the part-load performance curves found in Tables 8.4.4.21.-C to 8.4.4.21.-F.,obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.4.10.(6),8.4.4.10. Cooling Systems,"Where a hydronic system is installed, the cooling plant shall be modeled as follows: a) the cooling capacity of the cooling plant shall be the sum of the cooling capacities of the systems served by the plant, multiplied by the applicable oversize factor, b) where the cooling capacity is not greater than 2 100 kW, the cooling plant shall be modeled with one water chiller, c) where the cooling capacity is greater than 2 100 kW, the cooling plant shall be modeled with two water chillers, each having half the capacity of the cooling plant’s capacity, d) the water chiller’s pumping system shall be modeled as a primary system with constant speed operation, e) the water chiller’s pumping flow rate shall be set considering i) the cooling plant’s capacity, ii) use of pure water, and iii) a 6°C temperature rise, f) the types of water chillers shall be modeled as being identical to those of the proposed building, g) the chilled water supply temperature shall be set at 7°C, and h) each water chiller shall be fully modulating down to 25% of its capacity.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.4.10.(7),8.4.4.10. Cooling Systems,"Where Table 8.4.4.7.-A indicates that a cooling system is required in the secondary system as well as in a terminal device, the cooling capacity of each type of equipment shall be set as follows: a) the cooling capacity of the terminal device shall meet the thermal block’s cooling load due to the transfer of energy through the building envelope and internal loads only, b) the combined cooling capacities of the cooling systems in the terminal device and secondary system shall meet the peak cooling load of the thermal blocks served by the system, and c) the applicable oversize factor shall apply on each type of equipment.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
