ID,SEQ,DOCTYPE,DOCID,IDWITHINDOC,DIVISION,PROVISION,ARTICLE_TITLE,FRAG_DOCUMENT,FRAG_DOCUMENT_NOWHITESPACE,WORDCOUNT,PARTNUM,SECTIONNUM,SUBSECTIONNUM,ARTICLENUM,SENTENCENUM
1489537,157607.0,E,necb2015_divb,441.0,B,8.1.1.2.(1),Application,"Except as provided in Sentence 8.1.1.2.(2), this Part applies only to buildings whose occupancy is known, and for which sufficient information is known about their components, materials and assemblies that are covered by the scope of this Code.","exceptasprovidedinsentence8.1.1.2.(2),thispartappliesonlytobuildingswhoseoccupancyisknown,andforwhichsufficientinformationisknownabouttheircomponents,materialsandassembliesthatarecoveredbythescopeofthiscode.",38.0,8.0,1,1,2,1
1489938,157234.0,E,necb2015_divb,66.0,B,3.2.3.1.(2),Thermal Characteristics of Walls in Contact with the Ground,"Except as provided in Sentence 3.2.3.1.(4), the overall thermal transmittance of walls or portions thereof that are below the exterior ground level and are part of the building envelope of semi-heated buildings, as defined in Sentence 1.2.1.2.(2), shall be not greater than that shown in Table 3.2.3.1. for the applicable heating-degree-day category taken at 15°C.","exceptasprovidedinsentence3.2.3.1.(4),theoverallthermaltransmittanceofwallsorportionsthereofthatarebelowtheexteriorgroundlevelandarepartofthebuildingenvelopeofsemi-heatedbuildings,asdefinedinsentence1.2.1.2.(2),shallbenotgreaterthanthatshownintable3.2.3.1.fortheapplicableheating-degree-daycategorytakenat15°c.",55.0,3.0,2,3,1,2
1489939,157248.0,E,necb2015_divb,80.0,B,3.2.4.2.(3),Opaque Building Assemblies,"Air barrier assemblies are permitted to be tested in accordance with ASTM E 2357-11 Determining Air Leakage of Air Barrier Assemblies to meet the air leakage requirement stated in Sentence 3.2.4.2.(2), provided the building is erected in an area where the 1-in-50 hourly wind pressures do not exceed 0.65 kPa, and the air barrier assembly is installed on the warm side of the thermal insulation of the opaque building assembly. (See Note A-3.2.4.2.(2) and (3).)","airbarrierassembliesarepermittedtobetestedinaccordancewithastme2357-11determiningairleakageofairbarrierassembliestomeettheairleakagerequirementstatedinsentence3.2.4.2.(2),providedthebuildingiserectedinanareawherethe1-in-50hourlywindpressuresdonotexceed0.65kpa,andtheairbarrierassemblyisinstalledonthewarmsideofthethermalinsulationoftheopaquebuildingassembly.(seenotea-3.2.4.2.(2)and(3).)",75.0,3.0,2,4,2,3
1489941,157203.0,E,necb2015_divb,35.0,B,3.1.1.7.(7),Calculation of Overall Thermal Transmittance,"For the purposes of this Article, wall assemblies inclined less than 60° from the horizontal shall be considered as roof assemblies, and roof assemblies inclined 60° or more from the horizontal shall be considered as wall assemblies.","forthepurposesofthisarticle,wallassembliesinclinedlessthan60°fromthehorizontalshallbeconsideredasroofassemblies,androofassembliesinclined60°ormorefromthehorizontalshallbeconsideredaswallassemblies.",37.0,3.0,1,1,7,7
1490153,157486.0,E,necb2015_divb,318.0,B,5.2.8.8.(2),Control of Space Temperature by Reheating or Recooling,"Except as provided in Sentence 5.2.8.8.(4), HVAC systems that control the temperature of a space by recooling previously heated air shall be equipped with controls that automatically adjust the temperature of the warm air supply to the lowest temperature that will satisfy the temperature-control zone requiring the warmest air.","exceptasprovidedinsentence5.2.8.8.(4),hvacsystemsthatcontrolthetemperatureofaspacebyrecoolingpreviouslyheatedairshallbeequippedwithcontrolsthatautomaticallyadjustthetemperatureofthewarmairsupplytothelowesttemperaturethatwillsatisfythetemperature-controlzonerequiringthewarmestair.",49.0,5.0,2,8,8,2
1490785,157631.0,E,necb2015_divb,465.0,B,8.4.2.3.(1),Climatic Data,"The energy model calculations shall be performed using values of climatic data, including temperature, humidity and insolation, that are derived from measured climatic data and shown to be good representations of climate at the building site compared to the average of at least 10 years of measured data collected at the weather station nearest to the building site.","theenergymodelcalculationsshallbeperformedusingvaluesofclimaticdata,includingtemperature,humidityandinsolation,thatarederivedfrommeasuredclimaticdataandshowntobegoodrepresentationsofclimateatthebuildingsitecomparedtotheaverageofatleast10yearsofmeasureddatacollectedattheweatherstationnearesttothebuildingsite.",58.0,8.0,4,2,3,1
1490787,157529.0,E,necb2015_divb,361.0,B,5.3.1.2.(1),Application Limitation,"This Section does not apply to back-up HVAC systems, which shall comply with Sentence 5.1.1.3.(2).","thissectiondoesnotapplytoback-uphvacsystems,whichshallcomplywithsentence5.1.1.3.(2).",15.0,5.0,3,1,2,1
1491466,157680.0,E,necb2015_divb,514.0,B,8.4.3.5.(5),Purchased Energy,"The operating schedule, priority of use and other operational characteristics of the purchased energy shall be included in the energy model.","theoperatingschedule,priorityofuseandotheroperationalcharacteristicsofthepurchasedenergyshallbeincludedintheenergymodel.",21.0,8.0,4,3,5,5
1491472,157633.0,E,necb2015_divb,467.0,B,8.4.2.4.(1),Thermal Mass,The energy model calculations shall account for the effect of thermal mass.,theenergymodelcalculationsshallaccountfortheeffectofthermalmass.,12.0,8.0,4,2,4,1
1491478,157602.0,E,necb2015_divb,436.0,B,7.2.3.1.(1),Transformer Selection,Transformers shall conform to CSA C802.1-13 Minimum Efficiency Values for Liquid-Filled Distribution Transformers CSA C802.2-12 Minimum Efficiency Values for Dry-Type Transformers or CSA CAN/CSA-C802.3-01 Maximum Losses for Power Transformers,transformersshallconformtocsac802.1-13minimumefficiencyvaluesforliquid-filleddistributiontransformerscsac802.2-12minimumefficiencyvaluesfordry-typetransformersorcsacan/csa-c802.3-01maximumlossesforpowertransformers,29.0,7.0,2,3,1,1
1492075,157668.0,E,necb2015_divb,502.0,B,8.4.3.2.(3),"Operating Schedules, Internal Loads, Service Water Heating Loads and Set-point Temperature","For semi-heated buildings, as defined in Sentence 1.2.1.2.(2), the set-point temperature of the proposed building shall be that shown in the specifications.","forsemi-heatedbuildings,asdefinedinsentence1.2.1.2.(2),theset-pointtemperatureoftheproposedbuildingshallbethatshowninthespecifications.",22.0,8.0,4,3,2,3
1492082,157377.0,E,necb2015_divb,209.0,B,4.3.2.9.(1),Determination of the Daylight Supply Factor for Toplighting,"For spaces where toplighting is the primary daylight supply, the daylight supply factor, CDL,sup,i, shall be determined using Table 4.3.2.9.-A.","forspaceswheretoplightingistheprimarydaylightsupply,thedaylightsupplyfactor,cdl,sup,i,shallbedeterminedusingtable4.3.2.9.-a.",20.0,4.0,3,2,9,1
1492083,157464.0,E,necb2015_divb,296.0,B,5.2.6.1.(1),Application,"Except as provided in Article 5.2.6.3., this Subsection applies to HVAC pumping systems with a total pump system motor nameplate power of 7.5 kW or greater determined in accordance with Sentence 5.2.6.1.(2).","exceptasprovidedinarticle5.2.6.3.,thissubsectionappliestohvacpumpingsystemswithatotalpumpsystemmotornameplatepowerof7.5kworgreaterdeterminedinaccordancewithsentence5.2.6.1.(2).",32.0,5.0,2,6,1,1
1492796,157494.0,E,necb2015_divb,326.0,B,5.2.10.1.(5),Heat-Recovery Systems,"At airflow rates not less than the system design capacity, the sensible-heat-recovery efficiency of a heat-recovery apparatus referred to in Sentence 5.2.10.1.(1) shall be determined in conformance with the test method described in AHRI 1061 (SI)-2013 Performance Rating of Air-to-Air Exchangers for Energy Recovery Ventilation Equipment or another acceptable test method.","atairflowratesnotlessthanthesystemdesigncapacity,thesensible-heat-recoveryefficiencyofaheat-recoveryapparatusreferredtoinsentence5.2.10.1.(1)shallbedeterminedinconformancewiththetestmethoddescribedinahri1061(si)-2013performanceratingofair-to-airexchangersforenergyrecoveryventilationequipmentoranotheracceptabletestmethod.",51.0,5.0,2,10,1,5
1492798,157554.0,E,necb2015_divb,388.0,B,6.2.2.4.(2),Combination Service Water Heating and Space-Heating Equipment,"Where combination equipment referred to in Sentence 6.2.2.4.(1) is used, its performance shall meet the greater of the minimum energy efficiency ratings for service water heating equipment and space-heating equipment required in the applicable standards listed in Table 5.2.12.1.or 6.2.2.1. or, where such equipment is not covered in these Tables, with the NRCan SOR/94-651-2013 Energy Efficiency Act and its Regulations","wherecombinationequipmentreferredtoinsentence6.2.2.4.(1)isused,itsperformanceshallmeetthegreateroftheminimumenergyefficiencyratingsforservicewaterheatingequipmentandspace-heatingequipmentrequiredintheapplicablestandardslistedintable5.2.12.1.or6.2.2.1.or,wheresuchequipmentisnotcoveredinthesetables,withthenrcansor/94-651-2013energyefficiencyactanditsregulations",60.0,6.0,2,2,4,2
1492804,157407.0,E,necb2015_divb,239.0,B,5.1.1.4.(1),Definitions,Words that appear in italics are defined in Article 1.4.1.2..,wordsthatappearinitalicsaredefinedinarticle1.4.1.2..,10.0,5.0,1,1,4,1
1493161,157184.0,E,necb2015_divb,16.0,B,3.1.1.2.(1),Application,"This Part applies to the building envelope in buildings that are equipped with space-conditioning systems or have provisions for the future installation of such systems (see Note A-3.1.1.2.(1)(a)), and whose heating and/or cooling system output capacity is equal to or greater than 10 W/m2 of floor surface area.","thispartappliestothebuildingenvelopeinbuildingsthatareequippedwithspace-conditioningsystemsorhaveprovisionsforthefutureinstallationofsuchsystems(seenotea-3.1.1.2.(1)(a)),andwhoseheatingand/orcoolingsystemoutputcapacityisequaltoorgreaterthan10w/m2offloorsurfacearea.",48.0,3.0,1,1,2,1
1493167,157254.0,E,necb2015_divb,86.0,B,3.2.4.4.(2),Doors,"Revolving doors and automatic commercial sliding doors, including their respective fixed sections, as well as overhead doors that act as environmental separators shall have an air leakage rate not greater than 5.0 L/(s·m2) when tested as a complete assembly in accordance with ASTM E 283-04 Determining Rate of Air Leakage Through Exterior Windows, Curtain Walls, and Doors Under Specified Pressure Differences Across the Specimen at a pressure differential of 75 Pa.","revolvingdoorsandautomaticcommercialslidingdoors,includingtheirrespectivefixedsections,aswellasoverheaddoorsthatactasenvironmentalseparatorsshallhaveanairleakageratenotgreaterthan5.0l/(s·m2)whentestedasacompleteassemblyinaccordancewithastme283-04determiningrateofairleakagethroughexteriorwindows,curtainwalls,anddoorsunderspecifiedpressuredifferencesacrossthespecimenatapressuredifferentialof75pa.",71.0,3.0,2,4,4,2
1493170,157204.0,E,necb2015_divb,36.0,B,3.1.1.7.(8),Calculation of Overall Thermal Transmittance,"For the purposes of this Article, wall assemblies shall be considered to include all related structural framing and perimeter areas of intersecting interior walls but shall not include the perimeter areas where floor or roof slabs interrupt the wall’s construction. (See Note A-3.1.1.7.(8).)","forthepurposesofthisarticle,wallassembliesshallbeconsideredtoincludeallrelatedstructuralframingandperimeterareasofintersectinginteriorwallsbutshallnotincludetheperimeterareaswherefloororroofslabsinterruptthewall’sconstruction.(seenotea-3.1.1.7.(8).)",43.0,3.0,1,1,7,8
1493857,157308.0,E,necb2015_divb,140.0,B,4.2.2.1.(17),Interior Lighting Controls,"General lighting need not be controlled in accordance with Sentence 4.2.2.1.(16) where the lighting power density for the space is not greater than 8.6 W/m2, the space is lit by high-intensity discharge (HID) lamps, and the power for the general lighting in the space reduces automatically by 30% or more within 20 min of the space being unoccupied.","generallightingneednotbecontrolledinaccordancewithsentence4.2.2.1.(16)wherethelightingpowerdensityforthespaceisnotgreaterthan8.6w/m2,thespaceislitbyhigh-intensitydischarge(hid)lamps,andthepowerforthegenerallightinginthespacereducesautomaticallyby30%ormorewithin20minofthespacebeingunoccupied.",58.0,4.0,2,2,1,17
1493862,157221.0,E,necb2015_divb,53.0,B,3.2.2.2.(2),Thermal Characteristics of Above-ground Opaque Building Assemblies,"Except as provided in Sentences 3.2.2.2.(3)and 3.2.2.2.(4) and in Sentence 3.2.1.3.(1), the overall thermal transmittance of above-ground opaque building assemblies in semi-heated buildings, as defined in Sentence 1.2.1.2.(2), shall be not more than that shown in Table 3.2.2.2. for the building or part thereof enclosed by the opaque building assembly, for the applicable heating-degree-day category taken at 15°C.","exceptasprovidedinsentences3.2.2.2.(3)and3.2.2.2.(4)andinsentence3.2.1.3.(1),theoverallthermaltransmittanceofabove-groundopaquebuildingassembliesinsemi-heatedbuildings,asdefinedinsentence1.2.1.2.(2),shallbenotmorethanthatshownintable3.2.2.2.forthebuildingorpartthereofenclosedbytheopaquebuildingassembly,fortheapplicableheating-degree-daycategorytakenat15°c.",58.0,3.0,2,2,2,2
1495141,157198.0,E,necb2015_divb,30.0,B,3.1.1.7.(2),Calculation of Overall Thermal Transmittance,"In calculating the overall thermal transmittance of assemblies for purposes of comparison with the provisions in Section 3.2., the thermal bridging effect of major structural members, such as columns and spandrel beams, that are parallel to the plane of the building envelope and partly penetrate that building envelope assembly need not be taken into account, provided they do not increase the overall thermal transmittance at the projected area of the member to more than twice that permitted in Section 3.2. (See Note A-3.1.1.7.(2).)","incalculatingtheoverallthermaltransmittanceofassembliesforpurposesofcomparisonwiththeprovisionsinsection3.2.,thethermalbridgingeffectofmajorstructuralmembers,suchascolumnsandspandrelbeams,thatareparalleltotheplaneofthebuildingenvelopeandpartlypenetratethatbuildingenvelopeassemblyneednotbetakenintoaccount,providedtheydonotincreasetheoverallthermaltransmittanceattheprojectedareaofthemembertomorethantwicethatpermittedinsection3.2.(seenotea-3.1.1.7.(2).)",83.0,3.0,1,1,7,2
1495152,157223.0,E,necb2015_divb,55.0,B,3.2.2.2.(4),Thermal Characteristics of Above-ground Opaque Building Assemblies,"Where radiant heating cables or heating or cooling pipes or membranes are embedded in the surface of an above-ground opaque building assembly, this assembly shall have an overall thermal transmittance no greater than 80% of that required by Sentence 3.2.2.2.(1). (See Note A-3.2.2.2.(4).)","whereradiantheatingcablesorheatingorcoolingpipesormembranesareembeddedinthesurfaceofanabove-groundopaquebuildingassembly,thisassemblyshallhaveanoverallthermaltransmittancenogreaterthan80%ofthatrequiredbysentence3.2.2.2.(1).(seenotea-3.2.2.2.(4).)",43.0,3.0,2,2,2,4
1495360,157781.0,E,necb2015_divb,615.0,B,8.4.4.20.(4),Service Water Heating Systems,"Where more than one energy type is used by the proposed building’s service water heating system, the heating capacities of the reference building’s service water heating equipment shall match the ratio of the proposed building’s service water heating equipment capacity allocation (see Note A-8.4.4.20.(4)(a)), and the operating schedule, priority of use and other operational characteristics of the proposed building’s use of energy types shall apply.","wheremorethanoneenergytypeisusedbytheproposedbuilding’sservicewaterheatingsystem,theheatingcapacitiesofthereferencebuilding’sservicewaterheatingequipmentshallmatchtheratiooftheproposedbuilding’sservicewaterheatingequipmentcapacityallocation(seenotea-8.4.4.20.(4)(a)),andtheoperatingschedule,priorityofuseandotheroperationalcharacteristicsoftheproposedbuilding’suseofenergytypesshallapply.",65.0,8.0,4,4,20,4
