Code Year,Province/Territory,Code Book,National Division,National Sentence Number,National Article Title,National Sentence Text,National Article Title (FR),National Sentence Text (FR),P/T Document,P/T Division,P/T Sentence Number,P/T Article Title,P/T Sentence Text,P/T Sentence Text (FR),Difference Type,Variation,Variation Label,Text Difference Tracked,P/T Article Title (FR),Exception,Comments,Text Difference Tracked (FR),Difference Type Updated,Exception Updated,Variation Updated
2015,QC,NPC,Div B,2.2.10.23.(1),,,Dispositifs d'étanchéité par insertion,,cpq2019,Div B,2.2.10.23.(1),Floor Drain Trap Seals,"Floor drain trap seals used to maintain trap seal depth shall conform to ASSE 1072, Performance Requirements for Barrier Type Floor Drain Trap Seal Protection Devices .","Les dispositifs d’étanchéité par insertion servant à maintenir la garde d’eau des siphons doivent être conformes à la norme ASSE 1072, « Performances Requirements for Barrier Type Floor Drain Trap Seal Protection Devices ».",P/T Only,Yes,,,,,,,,,
2015,QC,NPC,Div B,2.2.10.24.(1),,,Réservoirs d'expansion,,cpq2019,Div B,2.2.10.24.(1),Expansion Tanks,"Expansion tanks for potable water distribution systems shall conform to NSF/ANSI 61, Drinking Water System Components – Health Effects .","Les réservoirs d’expansion pour réseau de distribution d’eau potable doivent être conformes à la norme NSF/ANSI 61, « Drinking Water System Component – Health Effects ».",P/T Only,Yes,,,,,,,,,
2015,QC,NPC,Div B,2.2.10.25.(1),,,Récupérateurs de chaleur,,cpq2019,Div B,2.2.10.25.(1),Heat Recovery Units ,"Vertical drain water heat recovery units shall conform to CSA B55.2, Drain Water Heat Recovery Units","Les récupérateurs de chaleur des eaux grises conçu pour être installé à la verticale doivent être conformes à la norme CSA B55.2, « Récupérateurs de chaleur des eaux grises ».",P/T Only,Yes,,,,,,,,,
2015,QC,NPC,Div B,2.3.3.3.(2),Prohibition of Welding of Pipes and Fittings,Galvanized steel pipe and fittings shall not be welded.,Soudage des tuyaux et raccords,2) Les tuyaux en acier galvanisé et leurs raccords ne doivent comporter aucune,cpq2019,Div B,,Prohibition of Welding of Pipes and Fittings,Galvanized steel pipe and fittings shall not be welded.,2) Les tuyaux en acier galvanisé et leurs raccords ne doivent comporter aucune,Common Sentence,No,,,,,,,,,
2015,QC,NPC,Div B,2.3.3.4.(1),Unions and Slip Joints,Running thread and packing nut connections and unions with a gasket seal shall not be used downstream of a trap weir in a drainage system or in a venting system.,Raccords unions et coulissants,"1) Des joints à filetage cylindrique avec pressegarniture et des raccords unions
avec garniture d'étanchéité ne doivent pas être utilisés en aval du sommet de la garde
d'eau dans un réseau d'évacuation ou un réseau de ventilation.",cpq2019,Div B,2.3.3.4.(1),Unions and Slip Joints,"Subject to Sentence 2.4.6.3.(6), running thread and packing nut connections and unions with a gasket seal shall not be used downstream of a trap weir in a drainage system or in a venting system.","1) Des joints à filetage cylindrique avec pressegarniture et des raccords unions
avec garniture d'étanchéité ne doivent pas être utilisés en aval du sommet de la garde
d'eau dans un réseau d'évacuation ou un réseau de ventilation.",Common Sentence,No,,,,,,,,,
2015,QC,NPC,Div B,2.3.4.5.(4),Support for Horizontal Piping,"Where PEX, PPR, PE/AL/PE or PEX/AL/PEX plastic pipe is installed, hangers shall not compress, cut or abrade the pipe.",Tuyauterie horizontale,"4) Les tuyaux en PEX, PPR, PE/AL/PE ou en PEX/AL/PEX ne doivent pas être comprimés, entamés ou usés par leurs supports.",cpq2019,Div B,2.3.4.5.(4),Support for Horizontal Piping,"Where PEX, PERT, PPR, PE/AL/PE or PEX/AL/PEX plastic pipe is installed, hangers shall not compress, cut or abrade the pipe.","Les tuyaux en PEX, PERT, PPR, PE/AL/PE ou en PEX/AL/PEX ne doivent pas être comprimés, entamés ou usés par leurs supports",Common Sentence,Yes,,,,,,,,,
2015,QC,NPC,Div B,2.3.4.5.(5),Support for Horizontal Piping,"5) Where hangers are used to support nominally horizontal piping, the hangers shall be a) supported by metal rods of not less than i) 6 mm diam to support piping 2 inches or less in size, ii) 8 mm diam to support piping 4 inches or less in size, and iii) 13 mm diam to support piping over 4 inches in size, or b) solid or perforated metal straps of not less than i) 0.6 mm nominal thickness and 12 mm wide to support piping 2 inches or less in size, and ii) 0.8 mm nominal thickness and 18 mm wide to support piping 4 inches or less in size.",Tuyauterie horizontale,"5) Les suspentes des tuyaux d'allure horizontale doivent être :
a) supportées par des tiges métalliques d'au moins :
i) 6 mm de section pour les tuyaux d'au plus 2 po de diamètre;
ii) 8 mm de section pour les tuyaux d'au plus 4 po de diamètre; et
iii) 13 mm de section pour les tuyaux de plus de 4 po de diamètre; ou
b) des bandes métalliques perforées ou non d'au moins :
i) 0,6 mm d'épaisseur nominale et de 12 mm de largeur pour les tuyaux d'au plus 2 po de diamètre; et
ii) 0,8 mm d'épaisseur nominale et de 18 mm de largeur pour les tuyaux d'au plus 4 po de diamètre.",cpq2019,Div B,2.3.4.5.(5),Support for Horizontal Piping,"5) Where hangers are used to support nominally horizontal piping, the hangers shall be a) supported by metal rods of not less than i) 6 mm diam to support piping 2 inches or less in size, ii) 8 mm diam to support piping 4 inches or less in size, and iii) 13 mm diam to support piping over 4 inches in size, or b) solid or perforated metal straps of not less than i) 0.6 mm nominal thickness and 12 mm wide to support piping 2 inches or less in size, and ii) 0.8 mm nominal thickness and 18 mm wide to support piping 4 inches or less in size.","Lorsque des suspentes pour tuyaux d'allure horizontale sont utilisées elles doivent être :
a) supportées par des tiges métalliques d'au moins :
i) 6 mm de section pour les tuyaux d'au plus 2 po de diamètre;
ii) 8 mm de section pour les tuyaux d'au plus 4 po de diamètre; et
iii) 13 mm de section pour les tuyaux de plus de 4 po de diamètre; ou
b) des bandes métalliques perforées ou non d'au moins :
i) 0,6 mm d'épaisseur nominale et de 12 mm de largeur pour les tuyaux d'au plus 2 po de diamètre; et
ii) 0,8 mm d'épaisseur nominale et de 18 mm de largeur pour les tuyaux d'au plus 4 po de diamètre.",Common Sentence,No,,,,,,,,,
2015,QC,NPC,Div B,2.3.6.1.(1),Tests and Inspection of Drainage or Venting Systems,"Except in the case of an external leader, after a section of a drainage system or a venting system has been roughed in, and before any fixture is installed or piping is covered, a water pressure test or an air pressure test shall be conducted.",Tuyaux d'évacuation et de ventilation,"1) Après l’installation d’une partie d’un réseau d’évacuation ou d’un réseau de ventilation, à l’exception d’une descente pluviale extérieure, mais avant le raccordement de tout appareil sanitaire ou le recouvrement de la tuyauterie, il faut effectuer un essai de pression à l’air ou à l’eau.",cpq2019,Div B,2.3.6.1.(1),Tests and Inspection of Drainage or Venting Systems,"Except in the case of an external leader, after a section of a drainage system or a venting system has been roughed in, and before any fixture is installed or piping is covered, a water pressure test, smoke pressure test or air pressure test shall be conducted.","Après l’installation d’une partie d’un réseau d’évacuation ou d’un réseau de ventilation, à l’exception d’une descente pluviale extérieure, mais avant le raccordement de tout appareil sanitaire ou le recouvrement de la tuyauterie, il faut effectuer un essai de pression à l’air, à la fumée ou à l’eau.",Common Sentence,Yes,,,,,,,,,
2015,QC,NPC,Div B,2.3.6.2.(1),Tests of Pipes in Drainage Systems,"Pipes in a drainage system, except an external leader or fixture outlet pipe, shall be capable of withstanding without leakage a water pressure test, air pressure test and final test.",Tuyaux d'évacuation,"1) Les tuyaux d’un réseau d’évacuation, à l’exception d’une descente pluviale extérieure ou d’une tubulure de sortie, doivent pouvoir subir avec succès un essai de pression à l’eau, un essai de pression à l’air et un essai final.",cpq2019,Div B,2.3.6.2.(1),Tests of Pipes in Drainage Systems,"Pipes in a drainage system, except an external leader or fixture outlet pipe, shall be capable of withstanding without leakage a water pressure test, air pressure test, smoke test and final test.","Les tuyaux d’un réseau d’évacuation, à l’exception d’une descente pluviale extérieure ou d’une tubulure de sortie, doivent pouvoir subir avec succès un essai de pression à l’eau, un essai de pression à l’air, un essai à la fumée et un essai final.",Common Sentence,Yes,,,,,,,,,
2015,QC,NPC,Div B,2.3.6.3.(1),Tests of Venting Systems,"Venting systems shall be capable of withstanding without leakage a water pressure test, air pressure test and final test.",Réseaux de ventilation,"1) Les réseaux de ventilation doivent pouvoir subir avec succès un essai de pression à l’eau, un essai de pression à l’air et un essai final.",cpq2019,Div B,,Tests of Venting Systems,"Venting systems shall be capable of withstanding without leakage a water pressure test, air pressure test, smoke test and final test.","Les réseaux de ventilation doivent pouvoir subir avec succès un essai de pression à l’eau, un essai de pression à l’air, un essai à la fumée et un essai final.",Common Sentence,Yes,,,,,,,,,
2015,QC,NPC,Div B,2.3.6.8.(1),,,Essai de fumée,,cpq2019,Div B,2.3.6.8.(1),Smoke Tests,"Where a smoke test is made (a) smoke from smokegenerating machines shall be forced into the system, and (b) a pressure equivalent to a 25 mm water column shall be maintained.","Lors d’un essai à la fumée :
a) la fumée doit être introduite sous pression dans le réseau au moyen d’un générateur de fumée; et 
b) une pression équivalente à 25 mm d’eau doit être maintenue.",P/T Only,Yes,,,,,,,,,
2015,QC,NPC,Div B,2.4.2.1.(1),Connections to Sanitary Drainage Systems,"Fixtures shall be directly connected to a sanitary drainage system, except that drinking fountains are permitted to be indirectly connected to a sanitary drainage system, or connected to a storm drainage system provided that where the system is subject to backflow, a backwater valve is installed in the fountain waste pipe (see Note A2.4.2.1.(1)(a)(ii) and (e)(vi)), drainage pans on heating/cooling units are permitted to be connected to a storm drainage system, provided that where the system is subject to backflow, a backwater valve is installed, a floor drain is permitted to be connected to a storm drainage system, provided it is located where it can receive only clearwater waste or storm water, fixtures or appliances that discharge only clearwater waste are permitted to be connected to a storm drainage system or be drained onto a roof, and the following devices shall be indirectly connected to a drainage system: a device for the display, storage, preparation or processing of food or drink, a sterilizer, a device that uses water as a cooling or heating medium, a water operated device, a water treatment device, or a drain or overflow from a water system or a heating system (see Note A2.4.2.1.(1)(a)(ii) and (e)(vi)).",Réseaux sanitaires d'évacuation,"1) Les appareils sanitaires doit être raccordé directement à un réseau sanitaire d'évacuation; toutefois :
a) une fontaine d'eau potable peut être, au choix : 
i) raccordée indirectement à un tel réseau; ou 
ii) raccordée à un réseau d'évacuation d'eaux pluviales, mais si ce réseau est susceptible de refoulement, un clapet antiretour doit être installé sur le tuyau d'évacuation d'eaux usées de la fontaine (voir la note A2.4.2.1. 1)a)ii et e)vi)); 
b) des cuvettes de vidange de réchauffeursrefroidisseurs d'air peuvent être raccordées à un réseau d'évacuation d'eaux pluviales, à condition d'installer un clapet antiretour s'il y a risque de refoulement; 
c) un avaloir de sol peut être raccordé à un réseau d'évacuation d'eaux pluviales, à condition qu'il soit situé de manière à ne recevoir que des eaux nettes ou des eaux pluviales; 
d) les appareils sanitaires ou autres appareils qui évacuent uniquement des eaux nettes peuvent être raccordés à un réseau d'évacuation d'eaux pluviales ou se vidanger sur un toit; et 
e) les dispositifs suivants doivent être raccordés indirectement à un réseau d'évacuation : 
i) les dispositifs d'étalage, de stockage, ou de préparation d'aliments ou de boissons; 
ii) les stérilisateurs; 
iii) les dispositifs utilisant de l'eau comme fluide chauffant ou réfrigérant; 
iv) les dispositifs actionnés à l'eau; 
v) les dispositifs de traitement de l'eau; et 
vi) les dispositifs de vidange ou de tropplein d'un réseau d'alimentation en eau ou d'une installation de chauffage (voir la note A2.4.2.1. 1)a)ii et e)vi)).",cpq2019,Div B,2.4.2.1.(1),Connections to Sanitary Drainage Systems,"Fixtures shall be directly connected to a sanitary drainage system, except that drinking fountains are permitted to be indirectly connected to a sanitary drainage system, or connected to a storm drainage system provided that where the system is subject to backflow, a backwater valve is installed in the fountain waste pipe (see Note A2.4.2.1.(1)(a)(ii)), drainage pans on heating/cooling units are permitted to be connected to a storm drainage system, provided that where the system is subject to backflow, a backwater valve is installed, a floor drain is permitted to be connected to a storm drainage system, provided it is located where it can receive only clearwater waste or storm water, fixtures or appliances that discharge only clearwater waste are permitted to be connected to a storm drainage system or be drained onto a roof, and the following devices shall be indirectly connected to a drainage system: a device for the display, storage, preparation or processing of food or drink, a sterilizer, a device that uses water as a cooling or heating medium, a water operated device, a water treatment device, a drain or overflow from a water system or a heating system, a drain from an ice machine, or a drain from a heating, airconditioning or ventilation system (see Note A2.4.2.1.(1)(a)(ii) and (e)(vi)).","Les appareils sanitaires doivent être raccordé directement à un réseau sanitaire d'évacuation; toutefois : 
a) une fontaine d'eau potable peut être, au choix : 
i) raccordée indirectement à un tel réseau; ou 
ii) raccordée à un réseau d'évacuation d'eaux pluviales, mais si ce réseau est susceptible de refoulement, un clapet antiretour doit être installé sur le tuyau d'évacuation d'eaux usées de la fontaine (voir la note A2.4.2.1. 1)a)ii et e)vi)); 
b) des cuvettes de vidange de réchauffeursrefroidisseurs d'air peuvent être raccordées à un réseau d'évacuation d'eaux pluviales, à condition d'installer un clapet antiretour s'il y a risque de refoulement; 
c) un avaloir de sol peut être raccordé à un réseau d'évacuation d'eaux pluviales, à condition qu'il soit situé de manière à ne recevoir que des eaux nettes ou des eaux pluviales; 
d) les appareils sanitaires ou autres appareils qui évacuent uniquement des eaux nettes peuvent être raccordés à un réseau d'évacuation d'eaux pluviales ou se vidanger sur un toit; et
e) les dispositifs suivants doivent être raccordés indirectement à un réseau d'évacuation : 
i) les dispositifs d'étalage, de stockage, ou de préparation d'aliments ou de boissons; 
ii) les stérilisateurs; 
iii) les dispositifs utilisant de l'eau comme fluide chauffant ou réfrigérant;
iv) les dispositifs actionnés à l'eau; 
v) les dispositifs de traitement de l'eau;
vi) les dispositifs de vidange ou de tropplein d'un réseau d'alimentation en eau ou d'une installation de chauffage;
vii) Le dispositif de renvoi d’une machine à glace; et
viii) le dispositif d’évacuation d’un système de chauffage, de climatisation et de ventilation (voir la note A2.4.2.1. 1)a)ii et e)vi)).",Common Sentence,Yes,,,,,,,,,
